"id","race_id","qualifier_id","name","year","age","athlete_id","final_time","cycle_time","run_time","swim_time","high_temp","low_temp","high_humidity","low_humidity","starting_elevation","gross_elevation_gain"
260527,5272,99365,"Ironman Lanzarote",2008,35,56962,41640,20169,16881,3898,77.00,68.00,78.00,41.00,100.00,8824.00
316364,5222,36706,"Ironman Austria",2006,30,56962,34072,18181,11721,4170,81.00,56.00,82.00,25.00,1463.00,6301.00
303303,5220,36706,"Ironman Austria",2008,35,56962,33715,17487,11901,3974,75.00,61.00,100.00,65.00,1463.00,6301.00
72837,5046,31581,"Ironman South Africa",2013,40,56962,34225,17518,12584,3749,81.00,53.00,94.00,38.00,220.00,3613.00
162526,5185,96766,"Ironman UK",2008,35,56962,35237,19599,11724,215100,62.00,55.00,100.00,77.00,246.00,7223.00
252753,5083,48917,"Ironman World Championships",2010,35,56962,33715,17561,11516,4250,82.00,71.00,78.00,54.00,49.00,4865.00
245867,5093,48917,"Ironman World Championships",2002,30,56975,39073,18978,15469,4219,84.00,72.00,76.00,43.00,49.00,4865.00
245683,5092,48917,"Ironman World Championships",2003,35,56975,36521,18245,13686,4103,84.00,73.00,79.00,54.00,49.00,4865.00
358676,5212,20398,"Ironman Coeur d Alene",2005,35,56975,37324,18891,13997,3950,78.00,48.00,87.00,26.00,2188.00,6517.00
216041,5145,88283,"Ironman Canada",2009,40,56975,39005,19390,15282,3820,82.00,54.00,82.00,28.00,0.00,4268.00
63113,5036,12962,"Ironman New Zealand",2007,35,56975,35450,22859,12430,3830,71.00,51.00,93.00,41.00,1335.00,3268.00
232168,5152,88283,"Ironman Canada",2002,30,56975,35458,18539,12745,3849,78.00,62.00,78.00,41.00,0.00,4268.00
267891,5275,99365,"Ironman Lanzarote",2004,35,57077,42287,23995,14360,210780,75.00,66.00,83.00,57.00,100.00,8824.00
298656,5198,6133,"Ironman France",2005,35,57077,42984,22978,16424,214920,84.00,73.00,73.00,30.00,13.00,7106.00
127309,5105,3550,"Ironman Wales",2011,40,57077,38134,21522,12428,202980,69.00,64.00,88.00,56.00,3.00,8543.00
231384,5146,88283,"Ironman Canada",2005,35,57077,42088,21945,15588,3728,88.00,53.00,67.00,21.00,0.00,4268.00
204813,5153,42697,"Ironman Switzerland",2009,40,57077,35710,18956,12803,3683,73.00,47.00,100.00,44.00,1339.00,5781.00
162439,5181,96766,"Ironman UK",2012,45,57077,37600,20283,13250,3707,73.00,55.00,88.00,38.00,246.00,7223.00
63210,5036,12962,"Ironman New Zealand",2007,35,57077,38383,24891,13316,213300,71.00,51.00,93.00,41.00,1335.00,3268.00
267972,5276,99365,"Ironman Lanzarote",2003,35,57077,45754,25840,15793,211800,75.00,62.00,78.00,47.00,100.00,8824.00
249940,5085,48917,"Ironman World Championships",2012,45,57077,39501,20228,14438,4193,86.00,75.00,66.00,53.00,49.00,4865.00
316008,5221,36706,"Ironman Austria",2007,40,57077,36584,19620,13102,204000,82.00,58.00,94.00,40.00,1463.00,6301.00
63818,5036,12962,"Ironman New Zealand",2007,60,57683,49792,31975,17285,5238,71.00,51.00,93.00,41.00,1335.00,3268.00
162483,5184,96766,"Ironman UK",2010,65,57683,57328,30729,19643,5407,66.00,55.00,94.00,59.00,246.00,7223.00
162522,5186,96766,"Ironman UK",2009,65,57683,55527,30025,17615,6192,64.00,51.00,94.00,56.00,246.00,7223.00
232065,5149,88283,"Ironman Canada",2003,55,57683,47152,23976,17123,5244,82.00,57.00,52.00,32.00,0.00,4268.00
358432,5211,20398,"Ironman Coeur d Alene",2006,60,57683,49408,25313,17620,5425,89.00,55.00,82.00,21.00,2188.00,6517.00
254001,5086,48917,"Ironman World Championships",2009,65,57683,58752,29953,20460,7320,87.00,78.00,74.00,51.00,49.00,4865.00
348376,5207,20398,"Ironman Coeur d Alene",2009,65,57683,54282,27921,19130,6034,60.00,48.00,87.00,55.00,2188.00,6517.00
232439,5150,88283,"Ironman Canada",2001,57,57683,49730,24765,18047,5812,80.00,53.00,77.00,37.00,0.00,4268.00
216410,5147,88283,"Ironman Canada",2008,60,57683,49685,24972,18459,5352,82.00,52.00,82.00,30.00,0.00,4268.00
347681,5208,20398,"Ironman Coeur d Alene",2010,65,57683,55502,27139,20833,6232,77.00,51.00,82.00,43.00,2188.00,6517.00
231123,5148,88283,"Ironman Canada",2004,60,57683,49066,23693,19160,5376,80.00,57.00,94.00,44.00,0.00,4268.00
358886,5212,20398,"Ironman Coeur d Alene",2005,60,57683,48719,25719,16863,5309,78.00,48.00,87.00,26.00,2188.00,6517.00
230427,5143,88283,"Ironman Canada",2006,60,57683,48504,24530,17705,5264,89.00,50.00,76.00,19.00,0.00,4268.00
93106,5064,73184,"Ironman Australia",2004,30,57975,35630,18686,12539,4404,77.00,62.00,100.00,61.00,16.00,4789.00
84991,5060,73184,"Ironman Australia",2009,35,57975,33651,18129,11400,4121,73.00,62.00,100.00,55.00,16.00,4789.00
64272,5041,12962,"Ironman New Zealand",2006,0,57975,14355,0,0,14355,58.00,46.00,54.00,34.00,1335.00,3268.00
85062,5058,73184,"Ironman Australia",2008,35,57975,34106,18245,11711,4150,69.00,55.00,100.00,66.00,16.00,4789.00
245276,5089,48917,"Ironman World Championships",2006,35,57975,35057,18717,11544,4480,82.00,77.00,84.00,58.00,49.00,4865.00
93690,5063,73184,"Ironman Australia",2005,30,57975,37886,18950,15070,3866,86.00,51.00,100.00,31.00,16.00,4789.00
245990,5087,48917,"Ironman World Championships",2008,35,57975,34930,18604,11660,4314,84.00,73.00,73.00,50.00,49.00,4865.00
251116,5084,48917,"Ironman World Championships",2011,40,57975,33451,17252,11556,4308,84.00,75.00,74.00,56.00,49.00,4865.00
94378,5065,73184,"Ironman Australia",2003,0,57975,37970,20758,12639,4575,68.00,57.00,100.00,68.00,16.00,4789.00
267964,5275,99365,"Ironman Lanzarote",2004,30,58056,44938,24713,14848,4460,75.00,66.00,83.00,57.00,100.00,8824.00
127307,5105,3550,"Ironman Wales",2011,40,58056,37426,20973,12131,210240,69.00,64.00,88.00,56.00,3.00,8543.00
260524,5272,99365,"Ironman Lanzarote",2008,35,58056,38903,20986,13160,3839,77.00,68.00,78.00,41.00,100.00,8824.00
246040,5087,48917,"Ironman World Championships",2008,35,58056,38310,19986,13276,4259,84.00,73.00,73.00,50.00,49.00,4865.00
204611,5157,42697,"Ironman Switzerland",2010,40,58056,35313,0,0,0,70.00,51.00,100.00,26.00,1339.00,5781.00
267517,5273,99365,"Ironman Lanzarote",2006,35,58056,39248,22194,12598,3941,78.00,64.00,78.00,44.00,100.00,8824.00
260474,5270,99365,"Ironman Lanzarote",2010,40,58056,39625,20923,13487,4241,76.00,66.00,83.00,48.00,100.00,8824.00
80159,5048,31581,"Ironman South Africa",2005,30,58056,38809,20330,13253,4430,87.00,59.00,100.00,34.00,220.00,3613.00
171858,5168,73783,"Ironman Lake Placid",2009,35,58056,36641,19608,12653,3831,78.00,62.00,100.00,50.00,1801.00,6493.00
298654,5198,6133,"Ironman France",2005,30,58056,41682,22691,14927,4064,84.00,73.00,73.00,30.00,13.00,7106.00
162565,5188,96766,"Ironman UK",2007,35,58056,37122,19798,13005,3720,62.00,55.00,100.00,82.00,246.00,7223.00
64355,5041,12962,"Ironman New Zealand",2006,0,58056,15356,0,0,15356,58.00,46.00,54.00,34.00,1335.00,3268.00
216271,5147,88283,"Ironman Canada",2008,35,58056,35613,18591,12667,3870,82.00,52.00,82.00,30.00,0.00,4268.00
158198,5081,45963,"Ironman Lake Tahoe",2013,45,58073,42370,23102,14618,4035,61.00,33.00,89.00,33.00,6250.00,8246.00
303296,5215,36706,"Ironman Austria",2011,45,58073,35541,18956,12310,3752,74.00,44.00,87.00,28.00,1463.00,6301.00
66505,5044,12962,"Ironman New Zealand",2001,30,58073,39933,0,0,39933,67.10,56.30,NULL,NULL,1335.00,3268.00
358183,5211,20398,"Ironman Coeur d Alene",2006,40,58073,40997,21221,15382,3929,89.00,55.00,82.00,21.00,2188.00,6517.00
303218,5218,36706,"Ironman Austria",2009,40,58073,36380,0,0,0,83.00,59.00,94.00,30.00,1463.00,6301.00
231870,5149,88283,"Ironman Canada",2003,35,58073,36939,20230,12887,210960,82.00,57.00,52.00,32.00,0.00,4268.00
64371,5041,12962,"Ironman New Zealand",2006,0,58073,16795,0,0,16795,58.00,46.00,54.00,34.00,1335.00,3268.00
303167,5219,36706,"Ironman Austria",2010,40,58073,37163,19678,13386,3630,84.00,61.00,100.00,40.00,1463.00,6301.00
66544,5045,12962,"Ironman New Zealand",2000,0,58073,36776,0,0,0,79.50,54.10,NULL,NULL,1335.00,3268.00
357261,5209,20398,"Ironman Coeur d Alene",2008,40,58073,39766,0,0,39766,71.00,53.00,94.00,41.00,2188.00,6517.00
183951,5179,73783,"Ironman Lake Placid",2001,35,58073,38236,20527,13585,3658,82.00,57.00,100.00,45.00,1801.00,6493.00
231312,5146,88283,"Ironman Canada",2005,35,58073,39082,19936,14789,3794,88.00,53.00,67.00,21.00,0.00,4268.00
64450,5041,12962,"Ironman New Zealand",2006,0,58152,17281,0,0,17281,58.00,46.00,54.00,34.00,1335.00,3268.00
93639,5063,73184,"Ironman Australia",2005,35,58152,34956,18942,12510,210240,86.00,51.00,100.00,31.00,16.00,4789.00
94504,5067,73184,"Ironman Australia",2001,34,58152,41613,21557,16413,3642,0.00,0.00,0.00,0.00,16.00,4789.00
159958,5100,22941,"Ironman Malaysia",2006,39,58152,36533,18868,13757,3908,93.00,77.00,83.00,44.00,26.00,3067.00
94010,5066,73184,"Ironman Australia",2002,35,58152,38165,20286,14155,3724,0.00,0.00,0.00,0.00,16.00,4789.00
66521,5044,12962,"Ironman New Zealand",2001,30,58152,43075,0,0,43075,67.10,56.30,NULL,NULL,1335.00,3268.00
85069,5058,73184,"Ironman Australia",2008,40,58152,35819,19337,12609,3873,69.00,55.00,100.00,66.00,16.00,4789.00
246065,5087,48917,"Ironman World Championships",2008,40,58152,38739,20776,13539,4075,84.00,73.00,73.00,50.00,49.00,4865.00
232058,5149,88283,"Ironman Canada",2003,30,58335,46736,22509,18573,5076,82.00,57.00,52.00,32.00,0.00,4268.00
162589,5188,96766,"Ironman UK",2007,35,58335,56922,26267,23726,5648,62.00,55.00,100.00,82.00,246.00,7223.00
64632,5041,12962,"Ironman New Zealand",2006,0,58335,18205,0,0,18205,58.00,46.00,54.00,34.00,1335.00,3268.00
231147,5148,88283,"Ironman Canada",2004,30,58335,49823,23204,20777,4879,80.00,57.00,94.00,44.00,0.00,4268.00
232449,5150,88283,"Ironman Canada",2001,29,58335,55591,23131,25358,5723,80.00,53.00,77.00,37.00,0.00,4268.00
231543,5146,88283,"Ironman Canada",2005,30,58335,47771,21665,20473,4853,88.00,53.00,67.00,21.00,0.00,4268.00
232306,5152,88283,"Ironman Canada",2002,30,58335,47822,23719,17635,5598,78.00,62.00,78.00,41.00,0.00,4268.00
230310,5143,88283,"Ironman Canada",2006,30,58335,45776,21544,18747,4883,89.00,50.00,76.00,19.00,0.00,4268.00
230727,5148,88283,"Ironman Canada",2004,28,59042,30597,17321,9969,186840,80.00,57.00,94.00,44.00,0.00,4268.00
231780,5149,88283,"Ironman Canada",2003,27,59042,31620,17982,10182,194100,82.00,57.00,52.00,32.00,0.00,4268.00
232371,5150,88283,"Ironman Canada",2001,25,59042,33097,18024,11464,206040,80.00,53.00,77.00,37.00,0.00,4268.00
232456,5151,88283,"Ironman Canada",2000,24,59042,33891,18569,11578,210180,59.00,53.00,54.00,45.00,0.00,4268.00
230005,5143,88283,"Ironman Canada",2006,30,59042,31885,17903,10596,187020,89.00,50.00,76.00,19.00,0.00,4268.00
232165,5152,88283,"Ironman Canada",2002,26,59042,33100,17808,11896,194280,78.00,62.00,78.00,41.00,0.00,4268.00
65341,5042,12962,"Ironman New Zealand",2004,27,59042,31599,17839,10300,188880,67.80,45.90,NULL,NULL,1335.00,3268.00
232475,5151,88283,"Ironman Canada",2000,0,59047,38216,20068,14544,199620,59.00,53.00,54.00,45.00,0.00,4268.00
215231,5140,88283,"Ironman Canada",2012,45,59047,44472,20473,20015,3646,80.00,51.00,64.00,28.00,0.00,4268.00
231318,5146,88283,"Ironman Canada",2005,40,59047,39306,19369,15920,3658,88.00,53.00,67.00,21.00,0.00,4268.00
216275,5147,88283,"Ironman Canada",2008,40,59047,36840,19555,13429,214020,82.00,52.00,82.00,30.00,0.00,4268.00
230221,5143,88283,"Ironman Canada",2006,40,59047,40417,20246,16287,3601,89.00,50.00,76.00,19.00,0.00,4268.00
65345,5042,12962,"Ironman New Zealand",2004,35,59047,43188,19769,19504,207900,67.80,45.90,NULL,NULL,1335.00,3268.00
93981,5066,73184,"Ironman Australia",2002,35,59047,36939,19253,14332,201180,0.00,0.00,0.00,0.00,16.00,4789.00
94355,5065,73184,"Ironman Australia",2003,38,59047,35917,19571,13063,197040,68.00,57.00,100.00,68.00,16.00,4789.00
347425,5208,20398,"Ironman Coeur d Alene",2010,45,59047,40422,20111,16038,3874,77.00,51.00,82.00,43.00,2188.00,6517.00
216076,5145,88283,"Ironman Canada",2009,45,59047,41635,19956,17965,204900,82.00,54.00,82.00,28.00,0.00,4268.00
66495,5044,12962,"Ironman New Zealand",2001,35,59047,38220,0,0,38220,67.10,56.30,NULL,NULL,1335.00,3268.00
229132,5144,88283,"Ironman Canada",2007,40,59047,38077,19674,14469,3629,72.00,54.00,77.00,28.00,0.00,4268.00
230456,5143,88283,"Ironman Canada",2006,40,59055,49086,19760,25543,202920,89.00,50.00,76.00,19.00,0.00,4268.00
244637,5088,48917,"Ironman World Championships",2007,45,59055,36413,19370,12968,3671,84.00,73.00,76.00,49.00,49.00,4865.00
65353,5042,12962,"Ironman New Zealand",2004,40,59055,40834,20071,16617,212400,67.80,45.90,NULL,NULL,1335.00,3268.00
158212,5081,45963,"Ironman Lake Tahoe",2013,50,59055,44170,21756,17875,212940,61.00,33.00,89.00,33.00,6250.00,8246.00
171579,5175,73783,"Ironman Lake Placid",2010,45,59055,36331,19781,12870,195000,70.00,57.00,90.00,59.00,1801.00,6493.00
251216,5084,48917,"Ironman World Championships",2011,50,59055,36314,18900,13367,3635,84.00,75.00,74.00,56.00,49.00,4865.00
232160,5149,88283,"Ironman Canada",2003,40,59055,58433,20916,33496,213480,82.00,57.00,52.00,32.00,0.00,4268.00
245496,5090,48917,"Ironman World Championships",2004,40,59055,40907,21169,15264,3869,87.00,73.00,76.00,51.00,49.00,4865.00
253832,5086,48917,"Ironman World Championships",2009,45,59055,43138,19990,18845,3768,87.00,78.00,74.00,51.00,49.00,4865.00
244997,5089,48917,"Ironman World Championships",2006,45,59055,38110,19312,14422,3898,82.00,77.00,84.00,58.00,49.00,4865.00
215335,5142,88283,"Ironman Canada",2011,50,59055,37410,19764,13947,201300,86.00,57.00,48.00,17.00,0.00,4268.00
230798,5148,88283,"Ironman Canada",2004,40,59055,39628,19062,16684,206340,80.00,57.00,94.00,44.00,0.00,4268.00
249864,5085,48917,"Ironman World Championships",2012,50,59055,38315,20004,14045,3700,86.00,75.00,66.00,53.00,49.00,4865.00
245724,5092,48917,"Ironman World Championships",2003,40,59055,39855,19794,15690,3707,84.00,73.00,79.00,54.00,49.00,4865.00
232179,5152,88283,"Ironman Canada",2002,45,59193,36747,19774,12851,3680,78.00,62.00,78.00,41.00,0.00,4268.00
216289,5147,88283,"Ironman Canada",2008,50,59193,38760,20365,14199,3746,82.00,52.00,82.00,30.00,0.00,4268.00
245525,5090,48917,"Ironman World Championships",2004,50,59193,43505,22448,16473,4035,87.00,73.00,76.00,51.00,49.00,4865.00
245698,5092,48917,"Ironman World Championships",2003,45,59193,39219,21113,13711,3895,84.00,73.00,79.00,54.00,49.00,4865.00
65491,5037,12962,"Ironman New Zealand",2005,0,59193,37766,0,0,0,71.00,51.00,78.00,45.00,1335.00,3268.00
358227,5211,20398,"Ironman Coeur d Alene",2006,50,59193,42646,20376,18195,3652,89.00,55.00,82.00,21.00,2188.00,6517.00
245036,5089,48917,"Ironman World Championships",2006,50,59193,40078,20733,14714,4103,82.00,77.00,84.00,58.00,49.00,4865.00
246291,5087,48917,"Ironman World Championships",2008,50,59193,42859,22700,15534,4002,84.00,73.00,73.00,50.00,49.00,4865.00
245868,5093,48917,"Ironman World Championships",2002,45,59193,39128,20233,14426,3999,84.00,72.00,76.00,43.00,49.00,4865.00
231860,5149,88283,"Ironman Canada",2003,45,59193,36558,19990,12690,213840,82.00,57.00,52.00,32.00,0.00,4268.00
195468,5160,42697,"Ironman Switzerland",2007,50,59193,41833,20228,17403,3943,78.00,51.00,100.00,32.00,1339.00,5781.00
182395,5174,73783,"Ironman Lake Placid",2006,35,59343,44399,23798,15655,4312,73.00,55.00,97.00,43.00,1801.00,6493.00
171888,5168,73783,"Ironman Lake Placid",2009,35,59343,38776,20736,13278,4140,78.00,62.00,100.00,50.00,1801.00,6493.00
346561,5205,20398,"Ironman Coeur d Alene",2012,41,59343,39242,20703,12757,4750,71.00,55.00,94.00,43.00,2188.00,6517.00
316573,5223,36706,"Ironman Austria",2005,32,59343,41288,21502,14654,4357,76.00,53.00,94.00,32.00,1463.00,6301.00
195469,5160,42697,"Ironman Switzerland",2007,35,59343,42965,22212,15728,4732,78.00,51.00,100.00,32.00,1339.00,5781.00
171416,5175,73783,"Ironman Lake Placid",2010,35,59343,39135,20648,13606,4196,70.00,57.00,90.00,59.00,1801.00,6493.00
65641,5037,12962,"Ironman New Zealand",2005,0,59343,45347,0,0,0,71.00,51.00,78.00,45.00,1335.00,3268.00
93157,5064,73184,"Ironman Australia",2004,40,59357,37108,19200,13588,4319,77.00,62.00,100.00,61.00,16.00,4789.00
94019,5066,73184,"Ironman Australia",2002,35,59357,38250,19927,14273,4049,0.00,0.00,0.00,0.00,16.00,4789.00
244703,5088,48917,"Ironman World Championships",2007,40,59357,40110,21049,14211,4399,84.00,73.00,76.00,49.00,49.00,4865.00
94358,5065,73184,"Ironman Australia",2003,39,59357,36552,19573,13176,3804,68.00,57.00,100.00,68.00,16.00,4789.00
216066,5145,88283,"Ironman Canada",2009,45,59357,40865,20612,15862,3918,82.00,54.00,82.00,28.00,0.00,4268.00
65655,5037,12962,"Ironman New Zealand",2005,0,59357,39086,0,0,0,71.00,51.00,78.00,45.00,1335.00,3268.00
159966,5100,22941,"Ironman Malaysia",2006,40,59357,41582,20921,16127,4534,93.00,77.00,83.00,44.00,26.00,3067.00
66405,5037,12962,"Ironman New Zealand",2005,36,60109,42057,0,0,0,71.00,51.00,78.00,45.00,1335.00,3268.00
94367,5065,73184,"Ironman Australia",2003,34,60109,40107,22528,13022,4558,68.00,57.00,100.00,68.00,16.00,4789.00
85119,5058,73184,"Ironman Australia",2008,35,60109,41388,22600,14165,4623,69.00,55.00,100.00,66.00,16.00,4789.00
84803,5059,73184,"Ironman Australia",2011,40,60109,43827,23926,14786,4476,71.00,58.00,100.00,59.00,16.00,4789.00
84737,5056,73184,"Ironman Australia",2012,40,60109,42377,23082,14155,4517,70.00,46.00,100.00,33.00,16.00,4789.00
93306,5064,73184,"Ironman Australia",2004,35,60109,40425,22358,13430,4635,77.00,62.00,100.00,61.00,16.00,4789.00
92586,5062,73184,"Ironman Australia",2006,37,60109,41252,23085,13639,4527,71.00,50.00,100.00,15.00,16.00,4789.00
251377,5084,48917,"Ironman World Championships",2011,30,62424,36001,18917,12871,3896,84.00,75.00,74.00,56.00,49.00,4865.00
92391,5062,73184,"Ironman Australia",2006,27,62424,37504,20223,13475,3806,71.00,50.00,100.00,15.00,16.00,4789.00
68932,5283,64203,"Ironman Asia Pacific Championships",2013,35,62424,31435,18289,11382,89520,77.00,59.00,68.00,25.00,102.00,3402.00
84760,5059,73184,"Ironman Australia",2011,30,62424,34377,19235,11557,203460,71.00,58.00,100.00,59.00,16.00,4789.00
84846,5057,73184,"Ironman Australia",2010,30,62424,35046,19469,12381,191640,85.00,63.00,100.00,36.00,16.00,4789.00
248616,5082,48917,"Ironman World Championships",2013,35,62424,41065,19525,17416,3731,84.00,73.00,82.00,65.00,49.00,4865.00
93279,5064,73184,"Ironman Australia",2004,18,62571,39820,20432,15322,4066,77.00,62.00,100.00,61.00,16.00,4789.00
85003,5060,73184,"Ironman Australia",2009,25,62571,36692,20283,12853,213300,73.00,62.00,100.00,55.00,16.00,4789.00
94371,5065,73184,"Ironman Australia",2003,23,62571,40733,21858,15063,3813,68.00,57.00,100.00,68.00,16.00,4789.00
84778,5059,73184,"Ironman Australia",2011,30,62571,37862,20641,13145,3680,71.00,58.00,100.00,59.00,16.00,4789.00
93746,5063,73184,"Ironman Australia",2005,25,62571,38802,20115,14842,3845,86.00,51.00,100.00,31.00,16.00,4789.00
84701,5056,73184,"Ironman Australia",2012,30,62571,37636,20750,12803,3640,70.00,46.00,100.00,33.00,16.00,4789.00
85097,5058,73184,"Ironman Australia",2008,25,62571,37263,20310,13205,3748,69.00,55.00,100.00,66.00,16.00,4789.00
94220,5066,73184,"Ironman Australia",2002,18,62571,44817,23386,16679,4751,0.00,0.00,0.00,0.00,16.00,4789.00
92418,5062,73184,"Ironman Australia",2006,26,62571,38198,20505,13894,3798,71.00,50.00,100.00,15.00,16.00,4789.00
69078,5283,64203,"Ironman Asia Pacific Championships",2013,30,62571,35239,19871,13282,96540,77.00,59.00,68.00,25.00,102.00,3402.00
84874,5057,73184,"Ironman Australia",2010,30,62571,38439,20649,14421,202080,85.00,63.00,100.00,36.00,16.00,4789.00
93628,5063,73184,"Ironman Australia",2005,30,63975,34110,17645,12963,210120,86.00,51.00,100.00,31.00,16.00,4789.00
244978,5089,48917,"Ironman World Championships",2006,30,63975,36833,17739,14530,4029,82.00,77.00,84.00,58.00,49.00,4865.00
85088,5058,73184,"Ironman Australia",2008,35,63975,35994,18728,13466,3800,69.00,55.00,100.00,66.00,16.00,4789.00
70482,5283,64203,"Ironman Asia Pacific Championships",2013,40,63975,31980,16508,13159,104460,77.00,59.00,68.00,25.00,102.00,3402.00
92308,5062,73184,"Ironman Australia",2006,33,63975,34244,17878,13095,196200,71.00,50.00,100.00,15.00,16.00,4789.00
93095,5064,73184,"Ironman Australia",2004,30,63975,35077,18310,13178,215220,77.00,62.00,100.00,61.00,16.00,4789.00
248036,5082,48917,"Ironman World Championships",2013,40,63975,38154,17825,15521,4092,84.00,73.00,82.00,65.00,49.00,4865.00
245296,5091,48917,"Ironman World Championships",2005,32,63975,35659,17720,13618,3955,86.00,72.00,73.00,49.00,49.00,4865.00
84996,5060,73184,"Ironman Australia",2009,35,63975,35432,18583,13249,215940,73.00,62.00,100.00,55.00,16.00,4789.00
162627,5189,96766,"Ironman UK",2005,28,63979,38334,22034,12125,3776,73.00,48.00,100.00,41.00,246.00,7223.00
162561,5188,96766,"Ironman UK",2007,30,63979,35185,20033,10989,3764,62.00,55.00,100.00,82.00,246.00,7223.00
70487,5283,64203,"Ironman Asia Pacific Championships",2013,35,63979,32015,17870,11958,105420,77.00,59.00,68.00,25.00,102.00,3402.00
260531,5272,99365,"Ironman Lanzarote",2008,30,63979,40140,24477,11503,213660,77.00,68.00,78.00,41.00,100.00,8824.00
127285,5103,3550,"Ironman Wales",2012,35,63979,35923,20989,10752,209040,66.00,57.00,88.00,64.00,3.00,8543.00
285880,5191,6133,"Ironman France",2012,35,63979,37613,20302,12942,3801,79.00,69.00,78.00,41.00,13.00,7106.00
303164,5219,36706,"Ironman Austria",2010,30,63979,36064,19142,12632,3740,84.00,61.00,100.00,40.00,1463.00,6301.00
92360,5062,73184,"Ironman Australia",2006,34,64106,36668,19228,13886,213120,71.00,50.00,100.00,15.00,16.00,4789.00
93749,5063,73184,"Ironman Australia",2005,30,64106,38857,20319,15033,210300,86.00,51.00,100.00,31.00,16.00,4789.00
84703,5056,73184,"Ironman Australia",2012,40,64106,33839,18330,11792,208440,70.00,46.00,100.00,33.00,16.00,4789.00
70618,5284,64203,"Ironman Asia Pacific Championships",2012,40,64106,32700,17272,11674,205860,62.00,48.00,93.00,41.00,102.00,3402.00
84843,5057,73184,"Ironman Australia",2010,35,64106,34429,18398,12927,186180,85.00,63.00,100.00,36.00,16.00,4789.00
85065,5058,73184,"Ironman Australia",2008,35,64106,34779,18511,12804,207840,69.00,55.00,100.00,66.00,16.00,4789.00
84761,5059,73184,"Ironman Australia",2011,35,64106,34927,18680,12602,203820,71.00,58.00,100.00,59.00,16.00,4789.00
94431,5067,73184,"Ironman Australia",2001,18,64821,35869,18844,13810,192840,0.00,0.00,0.00,0.00,16.00,4789.00
85192,5058,73184,"Ironman Australia",2008,25,64821,39060,20473,14970,3617,69.00,55.00,100.00,66.00,16.00,4789.00
93412,5064,73184,"Ironman Australia",2004,18,64821,42869,20993,18162,3713,77.00,62.00,100.00,61.00,16.00,4789.00
84992,5060,73184,"Ironman Australia",2009,25,64821,34852,19058,12522,196260,73.00,62.00,100.00,55.00,16.00,4789.00
84884,5057,73184,"Ironman Australia",2010,25,64821,39237,18810,17264,189780,85.00,63.00,100.00,36.00,16.00,4789.00
93740,5063,73184,"Ironman Australia",2005,18,64821,38370,18631,16243,209760,86.00,51.00,100.00,31.00,16.00,4789.00
71329,5284,64203,"Ironman Asia Pacific Championships",2012,30,64821,41402,19182,18402,203280,62.00,48.00,93.00,41.00,102.00,3402.00
244731,5088,48917,"Ironman World Championships",2007,35,65475,41113,22422,13434,4614,84.00,73.00,76.00,49.00,49.00,4865.00
215665,5139,88283,"Ironman Canada",2013,40,65475,36307,19470,12321,3963,73.00,47.00,92.00,22.00,2141.00,7323.00
114468,5129,59748,"Ironman Louisville",2010,40,65475,37903,19562,13671,3994,96.00,73.00,84.00,28.00,466.00,4171.00
100790,5280,56781,"Ironman Texas",2012,40,65475,34900,18146,12071,4187,87.00,59.00,100.00,42.00,160.00,2822.00
251439,5084,48917,"Ironman World Championships",2011,40,65475,37134,19759,12443,4251,84.00,75.00,74.00,56.00,49.00,4865.00
72038,5282,37267,"Ironman Los Cabos",2013,40,65475,37529,0,0,0,84.00,60.00,52.00,23.00,70.00,4265.00
101027,5281,56781,"Ironman Texas",2011,42,65475,36088,18688,12878,4103,91.00,71.00,87.00,48.00,160.00,2822.00
253794,5086,48917,"Ironman World Championships",2009,40,65475,39283,20647,13865,4309,87.00,78.00,74.00,51.00,49.00,4865.00
123045,5118,35851,"Ironman Japan",2008,39,65475,38244,20472,13859,3913,55.00,53.00,100.00,94.00,275.00,7468.00
100642,5279,56781,"Ironman Texas",2013,40,65475,35152,17916,12542,4141,91.00,73.00,94.00,47.00,160.00,2822.00
278945,5201,89085,"Ironman European Championships",2013,45,65587,38448,19356,14373,4274,82.00,62.00,82.00,21.00,367.00,4973.00
248530,5082,48917,"Ironman World Championships",2013,45,65587,40204,19827,14529,5036,84.00,73.00,82.00,65.00,49.00,4865.00
72151,5282,37267,"Ironman Los Cabos",2013,45,65587,41608,0,0,0,84.00,60.00,52.00,23.00,70.00,4265.00
250185,5085,48917,"Ironman World Championships",2012,45,65587,40669,20962,13868,5098,86.00,75.00,66.00,53.00,49.00,4865.00
170956,5172,73783,"Ironman Lake Placid",2012,45,65587,38313,20372,13145,4183,82.00,55.00,97.00,45.00,1801.00,6493.00
109297,5136,19853,"Ironman North American Championships",2013,45,65587,38096,19919,13312,4329,80.00,42.00,99.00,32.00,750.00,7715.00
171245,5171,73783,"Ironman Lake Placid",2011,44,65587,38505,20445,12690,4431,77.00,47.00,100.00,43.00,1801.00,6493.00
303252,5215,36706,"Ironman Austria",2011,35,66272,32771,18084,10780,206760,74.00,44.00,87.00,28.00,1463.00,6301.00
72899,5055,31581,"Ironman South Africa",2012,35,66272,36761,20606,11508,4314,64.00,55.00,88.00,37.00,220.00,3613.00
204326,5155,42697,"Ironman Switzerland",2013,35,66272,41050,19346,17282,4082,93.00,66.00,94.00,24.00,1339.00,5781.00
